Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
5250,Ca-2016-106215,2016-04-16,2016-04-21,Standard Class,Bn-11470,Brad Norvell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Off-Fa-10001229,Office Supplies,Fasteners,Staples,12.576
5251,Us-2017-169369,2017-12-12,2017-12-18,Standard Class,Ec-14050,Erin Creighton,Consumer,United States,Columbus,Georgia,31907,South,Tec-Ac-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,249.95
5252,Us-2017-169369,2017-12-12,2017-12-18,Standard Class,Ec-14050,Erin Creighton,Consumer,United States,Columbus,Georgia,31907,South,Off-Pa-10004438,Office Supplies,Paper,Xerox 1907,49.12
5254,Us-2015-131982,2015-07-03,2015-11-03,Second Class,Np-18685,Nora Pelletier,Home Office,United States,Des Moines,Washington,98198,West,Off-Bi-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.648
5255,Ca-2016-125185,2016-05-03,2016-07-03,Second Class,Ah-10195,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,18018,East,Fur-Ch-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",99.372
5256,Ca-2016-125185,2016-05-03,2016-07-03,Second Class,Ah-10195,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,18018,East,Fur-Fu-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,33.568
5257,Ca-2017-130078,2017-08-08,2017-08-14,Standard Class,Cc-12145,Charles Crestani,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Off-Pa-10003270,Office Supplies,Paper,Xerox 1954,10.56
5258,Us-2018-114034,2018-03-01,2018-08-01,Standard Class,Dl-13315,Delfina Latchford,Consumer,United States,Rancho Cucamonga,California,91730,West,Off-Pa-10004735,Office Supplies,Paper,Xerox 1905,38.88
5259,Us-2018-115595,2018-09-10,2018-11-10,First Class,Xp-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90032,West,Off-Pa-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",35.2
5260,Ca-2018-158722,2018-10-20,2018-10-26,Standard Class,Ma-17560,Matt Abelman,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Off-Pa-10000176,Office Supplies,Paper,Xerox 1887,45.528
5261,Ca-2015-105165,2015-07-09,2015-10-09,First Class,Sz-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,Tec-Ph-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,196.776
5262,Ca-2015-105165,2015-07-09,2015-10-09,First Class,Sz-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,Off-Bi-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",2.92
5263,Ca-2015-105165,2015-07-09,2015-10-09,First Class,Sz-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,Fur-Ta-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",200.795
5264,Ca-2015-105165,2015-07-09,2015-10-09,First Class,Sz-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,Tec-Ac-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,46.688
5265,Ca-2015-105165,2015-07-09,2015-10-09,First Class,Sz-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,Off-Ar-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,21.864
5269,Us-2018-114657,2018-11-16,2018-11-21,Standard Class,Mh-18115,Mick Hernandez,Home Office,United States,Yonkers,New York,10701,East,Tec-Ma-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,52.44
5270,Ca-2018-144484,2018-11-09,2018-11-09,Same Day,Cb-12025,Cassandra Brandow,Consumer,United States,San Francisco,California,94110,West,Fur-Fu-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",32.36
5271,Ca-2018-144484,2018-11-09,2018-11-09,Same Day,Cb-12025,Cassandra Brandow,Consumer,United States,San Francisco,California,94110,West,Off-Ap-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,406.6
5272,Ca-2018-125913,2018-01-16,2018-01-16,Same Day,Jo-15145,Jack O'Briant,Corporate,United States,Los Angeles,California,90008,West,Fur-Fu-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",27.92
5273,Ca-2018-125913,2018-01-16,2018-01-16,Same Day,Jo-15145,Jack O'Briant,Corporate,United States,Los Angeles,California,90008,West,Fur-Ta-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.672
5274,Us-2017-158309,2017-11-26,2017-11-29,First Class,Pa-19060,Pete Armstrong,Home Office,United States,Miami,Florida,33142,South,Off-Bi-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,3.744
5276,Ca-2018-147333,2018-12-14,2018-12-20,Standard Class,Kl-16555,Kelly Lampkin,Corporate,United States,Fayetteville,Arkansas,72701,South,Tec-Ac-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,159.8
5277,Ca-2018-147333,2018-12-14,2018-12-20,Standard Class,Kl-16555,Kelly Lampkin,Corporate,United States,Fayetteville,Arkansas,72701,South,Tec-Ac-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75
5278,Ca-2015-113859,2015-09-13,2015-09-17,Standard Class,Bc-11125,Becky Castell,Home Office,United States,Odessa,Texas,79762,Central,Fur-Ch-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",340.116
5279,Ca-2015-159681,2015-07-12,2015-12-13,Standard Class,Po-18850,Patrick O'Brill,Consumer,United States,Virginia Beach,Virginia,23464,South,Off-Pa-10003641,Office Supplies,Paper,Xerox 1909,105.52
5280,Us-2018-104094,2018-07-09,2018-11-09,Standard Class,Ag-10675,Anna Gayman,Consumer,United States,Milwaukee,Wisconsin,53209,Central,Tec-Ac-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,13.48
5281,Ca-2018-152709,2018-07-10,2018-12-10,Standard Class,Db-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,Off-St-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",85.52
5282,Ca-2016-105158,2016-05-09,2016-10-09,Standard Class,Sp-20860,Sung Pak,Corporate,United States,Rochester,Minnesota,55901,Central,Fur-Fu-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16
5283,Ca-2016-105158,2016-05-09,2016-10-09,Standard Class,Sp-20860,Sung Pak,Corporate,United States,Rochester,Minnesota,55901,Central,Off-Pa-10001970,Office Supplies,Paper,Xerox 1881,36.84
5284,Ca-2015-133424,2015-03-30,2015-04-04,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,98105,West,Off-St-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,15.84
5285,Ca-2015-133424,2015-03-30,2015-04-04,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,98105,West,Off-La-10002312,Office Supplies,Labels,Avery 490,44.4
5286,Ca-2018-105991,2018-05-05,2018-06-05,First Class,Lh-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,80027,West,Off-En-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",21.24
5287,Ca-2018-105991,2018-05-05,2018-06-05,First Class,Lh-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,80027,West,Off-Bi-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",9.552
5288,Ca-2018-105991,2018-05-05,2018-06-05,First Class,Lh-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,80027,West,Fur-Bo-10004467,Furniture,Bookcases,Bestar Classic Bookcase,89.991
5289,Us-2018-136784,2018-04-30,2018-05-05,Standard Class,Ad-10180,Alan Dominguez,Home Office,United States,San Francisco,California,94122,West,Off-Pa-10000675,Office Supplies,Paper,Xerox 1919,163.96
5290,Ca-2015-146283,2015-08-09,2015-09-15,Standard Class,Kt-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036,Central,Off-Pa-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",17.904
5291,Ca-2015-146283,2015-08-09,2015-09-15,Standard Class,Kt-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036,Central,Fur-Ch-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,966.7
5292,Ca-2015-146283,2015-08-09,2015-09-15,Standard Class,Kt-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036,Central,Off-Pa-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",182.112
5293,Ca-2018-151218,2018-06-20,2018-06-23,First Class,Pj-19015,Pauline Johnson,Consumer,United States,Miami,Florida,33180,South,Off-St-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,4.464
5294,Ca-2016-111073,2016-12-26,2016-12-30,Standard Class,Mc-18100,Mick Crebagga,Consumer,United States,Medina,Ohio,44256,East,Fur-Ta-10004086,Furniture,Tables,KI Adjustable-Height Table,51.588
5295,Ca-2018-144883,2018-08-15,2018-08-19,Standard Class,Bo-11350,Bill Overfelt,Corporate,United States,Roseville,Minnesota,55113,Central,Off-La-10000305,Office Supplies,Labels,Avery 495,50.4
5296,Ca-2018-142174,2018-04-03,2018-09-03,Standard Class,Dp-13000,Darren Powers,Consumer,United States,Houston,Texas,77041,Central,Off-Pa-10000806,Office Supplies,Paper,Xerox 1934,89.568
5297,Ca-2018-108791,2018-07-27,2018-07-31,Standard Class,Tm-21490,Tony Molinari,Consumer,United States,Yonkers,New York,10701,East,Fur-Fu-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,14.89
5298,Ca-2018-108791,2018-07-27,2018-07-31,Standard Class,Tm-21490,Tony Molinari,Consumer,United States,Yonkers,New York,10701,East,Tec-Ph-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,543.92
5299,Ca-2017-106656,2017-09-23,2017-09-26,First Class,Dv-13045,Darrin Van Huff,Corporate,United States,San Diego,California,92037,West,Off-En-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,4.08
5300,Ca-2017-106656,2017-09-23,2017-09-26,First Class,Dv-13045,Darrin Van Huff,Corporate,United States,San Diego,California,92037,West,Off-La-10003148,Office Supplies,Labels,Avery 51,18.9
5304,Us-2015-139500,2015-11-16,2015-11-20,Standard Class,Ab-10165,Alan Barnes,Consumer,United States,Decatur,Illinois,62521,Central,Fur-Ch-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,37.296
5305,Us-2015-166310,2015-09-21,2015-09-23,First Class,Js-15940,Joni Sundaresam,Home Office,United States,Garland,Texas,75043,Central,Fur-Fu-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544
5306,Us-2017-168410,2017-02-21,2017-02-26,Standard Class,Bv-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,11572,East,Fur-Fu-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,68.95
5307,Us-2017-168410,2017-02-21,2017-02-26,Standard Class,Bv-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,11572,East,Off-St-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",296.37
5308,Us-2017-168410,2017-02-21,2017-02-26,Standard Class,Bv-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,11572,East,Tec-Ph-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,39.98
5309,Ca-2018-131254,2018-11-19,2018-11-21,First Class,Nc-18415,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central,Fur-Ch-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",191.058
5310,Ca-2018-131254,2018-11-19,2018-11-21,First Class,Nc-18415,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central,Off-Ar-10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",13.04
5311,Ca-2018-131254,2018-11-19,2018-11-21,First Class,Nc-18415,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central,Off-Bi-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1525.188
5312,Ca-2017-123414,2017-08-21,2017-08-27,Standard Class,Su-20665,Stephanie Ulpright,Home Office,United States,Greenville,North Carolina,27834,South,Off-La-10004559,Office Supplies,Labels,Avery 49,9.216
5313,Ca-2017-123414,2017-08-21,2017-08-27,Standard Class,Su-20665,Stephanie Ulpright,Home Office,United States,Greenville,North Carolina,27834,South,Off-Su-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",28.048
5314,Ca-2018-137876,2018-04-30,2018-05-05,Standard Class,Dj-13510,Don Jones,Corporate,United States,San Francisco,California,94110,West,Fur-Fu-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.96
5315,Ca-2018-137876,2018-04-30,2018-05-05,Standard Class,Dj-13510,Don Jones,Corporate,United States,San Francisco,California,94110,West,Off-En-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",30.56
5316,Ca-2017-154060,2017-02-05,2017-08-05,Standard Class,Dl-12865,Dan Lawera,Consumer,United States,Greensboro,North Carolina,27405,South,Fur-Ch-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",187.056
5317,Us-2018-162558,2018-02-10,2018-05-10,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,Fur-Fu-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",11.808
5318,Us-2018-162558,2018-02-10,2018-05-10,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,Fur-Fu-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,9.656
5319,Us-2018-162558,2018-02-10,2018-05-10,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,Off-Pa-10003172,Office Supplies,Paper,Xerox 1996,20.736
5320,Us-2018-162558,2018-02-10,2018-05-10,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,Off-Bi-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,27.36
5321,Us-2018-162558,2018-02-10,2018-05-10,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,Fur-Ta-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,2314.116
5322,Us-2018-162558,2018-02-10,2018-05-10,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,Off-Bi-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',34.236
5323,Us-2018-162558,2018-02-10,2018-05-10,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,Fur-Fu-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",19.76
5324,Ca-2018-134439,2018-09-18,2018-09-23,Second Class,Tm-21010,Tamara Manning,Consumer,United States,Grand Island,Nebraska,68801,Central,Off-Pa-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15.96
5325,Ca-2016-119508,2016-04-12,2016-09-12,Standard Class,Tz-21580,Tracy Zic,Consumer,United States,Lakewood,California,90712,West,Off-Ar-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,16.9
5326,Ca-2016-119508,2016-04-12,2016-09-12,Standard Class,Tz-21580,Tracy Zic,Consumer,United States,Lakewood,California,90712,West,Fur-Fu-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",25.08
5327,Ca-2016-152681,2016-01-17,2016-01-22,Standard Class,Sc-20260,Scott Cohen,Corporate,United States,Lawrence,Massachusetts,1841,East,Off-Ar-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,6.68
5328,Ca-2015-130813,2015-06-01,2015-08-01,Second Class,Ls-17230,Lycoris Saunders,Consumer,United States,Los Angeles,California,90049,West,Off-Pa-10002005,Office Supplies,Paper,Xerox 225,19.44
5329,Ca-2016-120320,2016-05-03,2016-09-03,Standard Class,Mv-18190,Mike Vittorini,Consumer,United States,Houston,Texas,77036,Central,Tec-Ph-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,31.92
5330,Ca-2017-111941,2017-12-25,2017-12-28,Second Class,Bd-11620,Brian DeCherney,Consumer,United States,New York City,New York,10035,East,Off-Bi-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.568
5331,Ca-2017-123120,2017-04-09,2017-08-09,Standard Class,Cv-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,Fur-Fu-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",63.94
5332,Ca-2017-123120,2017-04-09,2017-08-09,Standard Class,Cv-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,Off-Bi-10001460,Office Supplies,Binders,Plastic Binding Combs,60.6
5333,Ca-2017-123120,2017-04-09,2017-08-09,Standard Class,Cv-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,Off-Su-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,22.72
5337,Ca-2016-169278,2016-05-21,2016-05-25,Standard Class,Me-18010,Michelle Ellison,Corporate,United States,Seattle,Washington,98105,West,Off-Bi-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,26.976
5338,Ca-2018-111577,2018-10-16,2018-10-21,Standard Class,Aj-10780,Anthony Jacobs,Corporate,United States,Scottsdale,Arizona,85254,West,Off-Pa-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,307.776
5339,Ca-2016-146486,2016-09-11,2016-11-14,Second Class,Dv-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,Off-St-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,244.55
5340,Ca-2016-146486,2016-09-11,2016-11-14,Second Class,Dv-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,Off-En-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,12.24
5341,Ca-2016-146486,2016-09-11,2016-11-14,Second Class,Dv-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,Tec-Ac-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,13.98
5342,Ca-2016-146486,2016-09-11,2016-11-14,Second Class,Dv-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,Tec-Ac-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),899.95
5343,Us-2015-168501,2015-11-21,2015-11-27,Standard Class,Jk-15325,Jason Klamczynski,Corporate,United States,Dallas,Texas,75220,Central,Off-En-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,1.632
5344,Us-2015-168501,2015-11-21,2015-11-27,Standard Class,Jk-15325,Jason Klamczynski,Corporate,United States,Dallas,Texas,75220,Central,Tec-Ph-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,267.96
5346,Ca-2018-108539,2018-03-21,2018-03-23,Second Class,Sc-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,Off-St-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84
5347,Ca-2018-108539,2018-03-21,2018-03-23,Second Class,Sc-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,Off-Bi-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",10.896
5348,Ca-2018-108539,2018-03-21,2018-03-23,Second Class,Sc-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,Off-Bi-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,8.544
5349,Ca-2016-149811,2016-04-01,2016-10-01,Standard Class,Cs-12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,55125,Central,Off-Bi-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34
5350,Ca-2016-149811,2016-04-01,2016-10-01,Standard Class,Cs-12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,55125,Central,Off-Pa-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",39.9
5351,Us-2018-103814,2018-09-12,2018-12-16,Standard Class,Lh-16900,Lena Hernandez,Consumer,United States,Park Ridge,Illinois,60068,Central,Off-Pa-10001019,Office Supplies,Paper,Xerox 1884,143.856
5352,Ca-2017-123932,2017-06-09,2017-12-09,Standard Class,Yc-21895,Yoseph Carroll,Corporate,United States,Dallas,Texas,75217,Central,Off-Pa-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,41.92
5353,Ca-2017-123932,2017-06-09,2017-12-09,Standard Class,Yc-21895,Yoseph Carroll,Corporate,United States,Dallas,Texas,75217,Central,Tec-Ph-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,329.584
5354,Us-2017-101616,2017-03-09,2017-06-09,First Class,Cy-12745,Craig Yedwab,Corporate,United States,Monroe,Louisiana,71203,South,Off-Bi-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,87.28
5355,Ca-2015-113768,2015-05-13,2015-05-19,Standard Class,Ah-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004,West,Fur-Ch-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",279.456
5356,Ca-2015-113768,2015-05-13,2015-05-19,Standard Class,Ah-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004,West,Off-Pa-10003063,Office Supplies,Paper,EcoTones Memo Sheets,8.0
5358,Ca-2015-150490,2015-05-08,2015-11-08,Standard Class,Ss-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,Tec-Ac-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,16.36
5359,Ca-2015-150490,2015-05-08,2015-11-08,Standard Class,Ss-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,Off-St-10000321,Office Supplies,Storage,Akro Stacking Bins,15.78
5360,Ca-2015-150490,2015-05-08,2015-11-08,Standard Class,Ss-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,Off-Ar-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,45.98
5361,Us-2018-126060,2018-04-14,2018-04-18,Standard Class,Dw-13585,Dorothy Wardle,Corporate,United States,Fayetteville,North Carolina,28314,South,Fur-Bo-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,198.272
5362,Ca-2018-100951,2018-09-06,2018-10-06,First Class,Nc-18625,Noah Childs,Corporate,United States,Dallas,Texas,75217,Central,Off-St-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,720.76
5363,Ca-2017-122017,2017-12-29,2018-02-01,Standard Class,Cd-11920,Carlos Daly,Consumer,United States,Wichita,Kansas,67212,Central,Fur-Fu-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.56
5364,Ca-2017-122017,2017-12-29,2018-02-01,Standard Class,Cd-11920,Carlos Daly,Consumer,United States,Wichita,Kansas,67212,Central,Off-Ap-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,81.96
5365,Ca-2015-123477,2015-01-18,2015-01-21,Second Class,Dw-13195,David Wiener,Corporate,United States,Springfield,Oregon,97477,West,Off-Ap-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,64.864
5366,Ca-2017-107790,2017-11-20,2017-11-24,Standard Class,Eh-13990,Erica Hackney,Consumer,United States,Houston,Texas,77041,Central,Tec-Ph-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,151.192
5371,Us-2018-136721,2018-08-04,2018-12-04,Standard Class,Nh-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,Central,Fur-Fu-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96
5372,Us-2018-136721,2018-08-04,2018-12-04,Standard Class,Nh-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,Central,Fur-Fu-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,306.9
5373,Ca-2016-118738,2016-10-24,2016-10-30,Standard Class,Ag-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central,Off-Pa-10003177,Office Supplies,Paper,Xerox 1999,15.552
5374,Ca-2016-118738,2016-10-24,2016-10-30,Standard Class,Ag-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central,Fur-Ta-10002607,Furniture,Tables,KI Conference Tables,347.361
5375,Ca-2016-118738,2016-10-24,2016-10-30,Standard Class,Ag-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central,Off-Pa-10001166,Office Supplies,Paper,Xerox 2,10.368
5376,Ca-2018-134152,2018-05-27,2018-05-31,Standard Class,Rp-19855,Roy Phan,Corporate,United States,Seattle,Washington,98103,West,Tec-Ac-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16
5377,Ca-2018-134152,2018-05-27,2018-05-31,Standard Class,Rp-19855,Roy Phan,Corporate,United States,Seattle,Washington,98103,West,Off-Ar-10004062,Office Supplies,Art,Staples in misc. colors,31.44
5378,Ca-2015-125542,2015-05-12,2015-07-12,First Class,Nb-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Off-En-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,348.488
5379,Ca-2015-125542,2015-05-12,2015-07-12,First Class,Nb-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Off-St-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,172.736
5380,Ca-2017-136021,2017-08-14,2017-08-18,Standard Class,Jm-15580,Jill Matthias,Consumer,United States,Los Angeles,California,90045,West,Off-Pa-10000551,Office Supplies,Paper,Array Memo Cubes,15.54
5381,Ca-2017-136021,2017-08-14,2017-08-18,Standard Class,Jm-15580,Jill Matthias,Consumer,United States,Los Angeles,California,90045,West,Tec-Ma-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,105.552
5382,Ca-2017-149195,2017-05-09,2017-07-09,Second Class,Dm-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,Off-Pa-10001870,Office Supplies,Paper,Xerox 202,25.92
5383,Ca-2017-149195,2017-05-09,2017-07-09,Second Class,Dm-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,Off-Fa-10001843,Office Supplies,Fasteners,Staples,15.808
5384,Ca-2017-149195,2017-05-09,2017-07-09,Second Class,Dm-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,Off-Pa-10002036,Office Supplies,Paper,Xerox 1930,10.368
5388,Ca-2018-164707,2018-02-18,2018-02-21,Second Class,Cv-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West,Tec-Ph-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,167.976
5389,Ca-2018-164707,2018-02-18,2018-02-21,Second Class,Cv-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West,Tec-Ac-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,109.53
